Meﬂstellenbeschreibung:fer0-wind2m
Logger Seriennummer   :080011765888
Logging Methode: Augenblickswerte
Messintervall: 20 min Speicherintervall: 02:20:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	  3.Windrichtg [deg]	  4.Windgeschwind [m/s]	  5.Frequenz      [Hz]	  5.Windgeschwindig [m/s]	
27.01.20	09:40:00	   9,93895	   90,6487	   231,357	0,00320513	2,32831e-10	2,91038e-10	
27.01.20	10:00:00	   9,93895	   93,1685	   239,407	0,00160256	2,32831e-10	2,91038e-10	
27.01.20	10:20:00	   9,49939	   92,5198	   247,434	0,00747863	2,32831e-10	2,91038e-10	
27.01.20	10:40:00	   10,4298	   87,7793	   233,302	 0,0154915	2,32831e-10	2,91038e-10	
27.01.20	11:00:00	   9,65812	   89,2094	   264,148	0,00320513	2,32831e-10	2,91038e-10	
27.01.20	11:20:00	   9,00855	   92,4695	   178,956	0,00106838	2,32831e-10	2,91038e-10	
27.01.20	11:40:00	   10,0195	   91,6987	    253,17	 0,0272436	2,32831e-10	2,91038e-10	
27.01.20	12:00:00	   9,29915	   90,7387	   251,879	0,00160256	2,32831e-10	2,91038e-10	
27.01.20	12:20:00	   9,04762	   94,2796	   194,198	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	12:40:00	   10,0195	   94,2292	   240,467	0,000534188	2,32831e-10	2,91038e-10	
27.01.20	13:00:00	   9,37973	   93,7592	   173,126	0,00373932	2,32831e-10	2,91038e-10	
27.01.20	13:20:00	   8,68864	   95,7891	   226,198	0,00267094	2,32831e-10	2,91038e-10	
27.01.20	13:40:00	   8,12943	   96,6087	   283,731	0,000534188	2,32831e-10	2,91038e-10	
27.01.20	14:00:00	   8,00977	   98,2387	   223,412	0,00106838	2,32831e-10	2,91038e-10	
27.01.20	14:20:00	   7,79976	   98,4493	   292,819	 0,0267094	2,32831e-10	2,91038e-10	
27.01.20	14:40:00	   7,51893	   98,3486	   196,308	0,00373932	2,32831e-10	2,91038e-10	
27.01.20	15:00:00	    7,2381	   99,1987	   232,593	 0,0090812	2,32831e-10	2,91038e-10	
27.01.20	15:20:00	   7,19902	   99,8794	   227,352	0,000534188	2,32831e-10	2,91038e-10	
27.01.20	15:40:00	   7,15995	    99,939	   229,857	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	16:00:00	   7,51893	   99,9893	   235,852	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	16:20:00	   7,67766	   99,7695	   231,038	 0,0101496	2,32831e-10	2,91038e-10	
27.01.20	16:40:00	   7,67766	       100	   219,769	0,00694444	2,32831e-10	2,91038e-10	
27.01.20	17:00:00	   8,24908	   98,4096	   143,808	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	17:20:00	   7,91941	   98,7286	   245,412	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	17:40:00	   7,63858	    99,069	   249,978	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	18:00:00	   7,31868	   99,1789	   236,225	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	18:20:00	    7,2381	   99,8397	   221,571	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	18:40:00	    7,2381	       100	   260,929	0,00267094	2,32831e-10	2,91038e-10	
27.01.20	19:00:00	   7,11844	       100	   206,995	0,000534188	2,32831e-10	2,91038e-10	
27.01.20	19:20:00	   6,82784	       100	   219,769	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	19:40:00	   6,70818	       100	   210,868	 0,0122863	2,32831e-10	2,91038e-10	
27.01.20	20:00:00	   6,62759	       100	   227,648	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	20:20:00	   6,50794	       100	   223,396	 0,0042735	2,32831e-10	2,91038e-10	
27.01.20	20:40:00	   6,46886	       100	    292,06	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	21:00:00	   6,30769	       100	   250,379	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	21:20:00	   6,30769	       100	   267,615	 0,0112179	2,32831e-10	2,91038e-10	
27.01.20	21:40:00	   6,22955	       100	   281,225	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	22:00:00	   6,06838	       100	   1,70879	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	22:20:00	   5,90965	       100	   302,747	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	22:40:00	   5,73871	       100	   345,511	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	23:00:00	   5,61905	       100	   350,956	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	23:20:00	    5,4188	       100	   351,132	1,27329e-10	2,32831e-10	2,91038e-10	
27.01.20	23:40:00	   5,25763	       100	   82,3791	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	00:00:00	    5,0989	       100	    70,489	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	00:20:00	   5,01831	       100	   16,4121	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	00:40:00	   4,93773	   99,4689	   186,126	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	01:00:00	   4,72772	   98,7393	    127,17	0,00480769	2,32831e-10	2,91038e-10	
28.01.20	01:20:00	   4,44933	   98,7088	   5,41209	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	01:40:00	    4,4884	   98,1899	    3,0989	0,00213675	2,32831e-10	2,91038e-10	
28.01.20	02:00:00	   4,40781	   99,7589	   43,2912	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	02:20:00	   4,52991	       100	   76,8516	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	02:40:00	   4,68864	       100	   28,6703	0,00160256	2,32831e-10	2,91038e-10	
28.01.20	03:00:00	   4,93773	       100	   140,209	0,00587607	2,32831e-10	2,91038e-10	
28.01.20	03:20:00	   4,85958	       100	   122,577	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	03:40:00	   5,01831	       100	   165,121	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	04:00:00	   5,01831	       100	   159,335	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	04:20:00	   5,01831	       100	   86,8846	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	04:40:00	   5,05983	       100	    194,11	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	05:00:00	   5,01831	       100	   272,742	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	05:20:00	   4,85958	       100	   351,747	0,00106838	2,32831e-10	2,91038e-10	
28.01.20	05:40:00	   4,76923	       100	   286,511	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	06:00:00	   4,68864	       100	   234,363	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	06:20:00	   4,64957	       100	   2,63187	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	06:40:00	   4,68864	       100	   357,324	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	07:00:00	   4,76923	       100	   14,6648	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	07:20:00	   4,81807	       100	   48,7802	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	07:40:00	   4,93773	   99,6688	    43,044	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	08:00:00	   5,33822	   98,2799	   44,2363	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	08:20:00	   5,98779	   99,4093	   223,451	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	08:40:00	   6,87912	   99,0293	   228,412	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	09:00:00	   7,59951	   98,1288	   273,945	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	09:20:00	    8,1685	   94,2491	    255,56	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	09:40:00	   8,76923	   96,6896	   257,665	0,00373932	2,32831e-10	2,91038e-10	
28.01.20	10:00:00	   9,53846	   91,2393	   195,725	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	10:20:00	   9,45788	   93,4188	   213,093	 0,0192308	2,32831e-10	2,91038e-10	
28.01.20	10:40:00	   8,68864	     92,41	   239,313	0,00694444	2,32831e-10	2,91038e-10	
28.01.20	11:00:00	   8,44933	   95,7295	   159,385	0,00106838	2,32831e-10	2,91038e-10	
28.01.20	11:20:00	    8,8083	     93,08	   320,187	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	11:40:00	   8,76923	   95,1893	   192,385	0,00160256	2,32831e-10	2,91038e-10	
28.01.20	12:00:00	   8,64957	   94,8291	   217,577	0,00534188	2,32831e-10	2,91038e-10	
28.01.20	12:20:00	   8,08791	   96,2286	   170,451	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	12:40:00	   7,31868	   96,3187	   231,011	 0,0176282	2,32831e-10	2,91038e-10	
28.01.20	13:00:00	   7,03785	   97,9686	   219,319	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	13:20:00	   6,87912	   97,6786	    237,44	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	13:40:00	   6,95971	   97,4588	   256,401	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	14:00:00	   6,95971	   97,0085	   240,192	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	14:20:00	   7,67766	   96,4194	   168,692	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	14:40:00	   9,04762	   97,9396	   216,181	0,00106838	2,32831e-10	2,91038e-10	
28.01.20	15:00:00	   10,6691	   95,7494	   293,907	 0,0235043	2,32831e-10	2,91038e-10	
28.01.20	15:20:00	   11,4676	   91,4286	   222,769	 0,0480769	2,32831e-10	2,91038e-10	
28.01.20	15:40:00	   10,9084	   86,7292	   124,522	0,00320513	2,32831e-10	2,91038e-10	
28.01.20	16:00:00	   10,4689	   90,1099	   198,841	 0,0122863	2,32831e-10	2,91038e-10	
28.01.20	16:20:00	   9,93895	   91,0897	    241,61	0,00160256	2,32831e-10	2,91038e-10	
28.01.20	16:40:00	   8,68864	   93,9286	   203,824	0,00160256	2,32831e-10	2,91038e-10	
28.01.20	17:00:00	   8,08791	   96,7292	   254,538	0,00213675	2,32831e-10	2,91038e-10	
28.01.20	17:20:00	   7,67766	   97,7595	   264,665	0,00694444	2,32831e-10	2,91038e-10	
28.01.20	17:40:00	   7,51893	   98,8385	   214,703	0,00373932	2,32831e-10	2,91038e-10	
28.01.20	18:00:00	   7,59951	   99,3987	   237,643	0,00160256	2,32831e-10	2,91038e-10	
28.01.20	18:20:00	   7,31868	   99,1987	   224,258	0,00106838	2,32831e-10	2,91038e-10	
28.01.20	18:40:00	   7,03785	   99,0995	    200,28	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	19:00:00	   6,78877	   99,4887	   226,159	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	19:20:00	   6,50794	   99,6093	   248,978	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	19:40:00	   6,46886	       100	   233,478	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	20:00:00	   6,38828	       100	   245,352	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	20:20:00	   6,26862	       100	   220,192	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	20:40:00	   6,22955	       100	   161,165	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	21:00:00	   6,14896	       100	   211,516	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	21:20:00	   6,14896	       100	   233,489	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	21:40:00	   5,98779	       100	   223,368	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	22:00:00	   5,94872	       100	   212,434	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	22:20:00	   5,90965	       100	   233,505	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	22:40:00	   5,90965	       100	   169,401	0,000534188	2,32831e-10	2,91038e-10	
28.01.20	23:00:00	   5,90965	       100	   192,368	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	23:20:00	   5,86813	       100	   187,753	1,27329e-10	2,32831e-10	2,91038e-10	
28.01.20	23:40:00	   5,82906	       100	   267,264	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	00:00:00	   5,73871	       100	   6,31319	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	00:20:00	   5,65812	       100	   14,6209	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	00:40:00	   5,65812	       100	   5,40659	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	01:00:00	   5,57998	       100	   312,736	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	01:20:00	   5,49939	       100	   250,808	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	01:40:00	   5,49939	       100	   307,516	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	02:00:00	   5,53846	       100	    216,06	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	02:20:00	   5,49939	       100	   243,505	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	02:40:00	    5,4188	       100	   298,253	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	03:00:00	    5,4188	       100	   20,0879	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	03:20:00	   5,37973	       100	   237,044	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	03:40:00	   5,37973	       100	   230,709	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	04:00:00	    5,4188	       100	   268,357	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	04:20:00	    5,4188	       100	   278,291	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	04:40:00	   5,37973	       100	   278,203	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	05:00:00	   5,33822	       100	   222,951	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	05:20:00	   5,25763	       100	   228,896	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	05:40:00	   5,29915	       100	    176,72	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	06:00:00	   5,33822	       100	     200,5	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	06:20:00	   5,25763	       100	   274,725	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	06:40:00	   5,25763	       100	   204,165	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	07:00:00	   5,25763	       100	   117,703	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	07:20:00	   5,33822	       100	   113,599	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	07:40:00	    5,4188	       100	   245,429	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	08:00:00	   5,57998	       100	   228,901	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	08:20:00	   6,06838	       100	   220,676	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	08:40:00	   6,22955	       100	   227,099	0,000534188	2,32831e-10	2,91038e-10	
29.01.20	09:00:00	   6,78877	       100	   199,736	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	09:20:00	   7,27961	   98,5485	   157,577	0,000534188	2,32831e-10	2,91038e-10	
29.01.20	09:40:00	   7,75824	   98,9591	   223,516	0,00106838	2,32831e-10	2,91038e-10	
29.01.20	10:00:00	   8,04884	   97,7595	   239,703	 0,0112179	2,32831e-10	2,91038e-10	
29.01.20	10:20:00	   8,08791	    97,619	   223,511	0,000534188	2,32831e-10	2,91038e-10	
29.01.20	10:40:00	    8,8083	   95,1496	    243,39	0,00160256	2,32831e-10	2,91038e-10	
29.01.20	11:00:00	    8,4884	     94,33	   254,681	0,00213675	2,32831e-10	2,91038e-10	
29.01.20	11:20:00	   8,24908	   95,4487	   238,159	0,00160256	2,32831e-10	2,91038e-10	
29.01.20	11:40:00	   8,40781	    95,119	   192,742	0,00160256	2,32831e-10	2,91038e-10	
29.01.20	12:00:00	   7,91941	    96,659	   318,324	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	12:20:00	   8,00977	   96,7094	   255,484	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	12:40:00	   7,51893	   97,5885	   183,181	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	13:00:00	   7,67766	   98,8385	   187,555	0,000534188	2,32831e-10	2,91038e-10	
29.01.20	13:20:00	   8,00977	   99,5696	   179,604	0,00106838	2,32831e-10	2,91038e-10	
29.01.20	13:40:00	    8,4884	   97,4298	   247,368	 0,0042735	2,32831e-10	2,91038e-10	
29.01.20	14:00:00	   7,91941	   97,1795	   173,923	0,00694444	2,32831e-10	2,91038e-10	
29.01.20	14:20:00	   7,35775	   97,3199	   209,967	0,00694444	2,32831e-10	2,91038e-10	
29.01.20	14:40:00	   7,07937	   98,5699	   214,258	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	15:00:00	   7,11844	   98,8492	   190,505	0,00854701	2,32831e-10	2,91038e-10	
29.01.20	15:20:00	   7,27961	   98,7698	   218,868	0,00160256	2,32831e-10	2,91038e-10	
29.01.20	15:40:00	   7,31868	   99,2292	   263,676	0,000534188	2,32831e-10	2,91038e-10	
29.01.20	16:00:00	   8,44933	       100	   223,489	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	16:20:00	   8,08791	   96,9795	   226,775	 0,0240385	2,32831e-10	2,91038e-10	
29.01.20	16:40:00	   7,67766	   96,8193	   223,879	0,00641026	2,32831e-10	2,91038e-10	
29.01.20	17:00:00	   7,07937	   97,9792	   224,176	0,00106838	2,32831e-10	2,91038e-10	
29.01.20	17:20:00	   6,74969	   98,5791	   200,549	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	17:40:00	   6,54945	   99,3498	   245,357	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	18:00:00	   6,38828	   99,6886	   277,297	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	18:20:00	   6,22955	   99,9893	   263,929	0,00320513	2,32831e-10	2,91038e-10	
29.01.20	18:40:00	   5,98779	   99,8199	   220,659	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	19:00:00	   5,73871	       100	   294,588	1,27329e-10	2,32831e-10	2,91038e-10	
29.01.20	19:20:00	   5,65812	       100	   251,742	1,27329e-10	2,32831e-10	2,91038e-10	
